time,open,high,low,close,volume,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist
2021-02-25,18.74,19.54,18.48,19.18,823585,17.92720293315011,17.45512918072411,0.4720737524259988,0.2596461425574378,0.21242760986856102
2021-02-26,19.36,19.36,18.3,18.92,931546,18.079940943434707,17.563638130300102,0.5163028131346046,0.3109774766728711,0.20532533646173345
2021-03-01,18.92,19.62,18.74,19.54,1236649,18.304565413675522,17.71003530583343,0.5945301078420933,0.36768800290671555,0.2268421049353777
2021-03-02,19.54,19.89,19.01,19.27,939474,18.453093811571595,17.825588246142065,0.6275055654295301,0.41965151541127843,0.20785405001825163
2021-03-03,19.27,19.36,19.01,19.1,813643,18.55261784056058,17.91998911679821,0.6326287237623696,0.46224695708149666,0.1703817666808729
2021-03-04,19.18,19.45,17.95,18.74,1174171,18.58144586508972,17.980730663702047,0.600715201387672,0.4899406059427317,0.11077459544494028
2021-03-05,18.74,20.06,17.86,19.98,1761739,18.7966080396913,18.128824688613008,0.6677833510782918,0.5255091549698437,0.14227419610844805
2021-03-08,20.24,21.47,20.06,21.03,2025065,19.140206802815715,18.343726563530563,0.7964802392851524,0.5797033718329054,0.216776867452247
2021-03-09,21.03,21.3,20.33,20.42,948849,19.33709806392099,18.497524595861634,0.8395734680593563,0.6316773910781956,0.20789607698116064
2021-03-10,20.42,20.68,19.89,20.68,938923,19.5436983617793,18.659189440612625,0.8845089211666739,0.6822436970958913,0.20226522407078262
2021-03-11,20.42,21.3,20.42,20.86,1187197,19.746206306120946,18.82221244501169,0.9239938611092562,0.7305937298985643,0.19340013121069188
2021-03-12,21.3,21.3,20.59,20.59,742737,19.87602072056388,18.95315967130712,0.9228610492567597,0.7690471937702034,0.15381385548655635
2021-03-15,20.59,20.86,20.24,20.42,688595,19.959709840477128,19.061814510469556,0.8978953300075716,0.794816821017677,0.10307850898989457
2021-03-16,20.42,20.42,19.71,19.8,1140681,19.93513909578834,19.11649491710144,0.818644178686899,0.7995822925515215,0.019061886135377515
2021-03-17,19.8,20.15,19.54,20.15,477190,19.96819461951321,19.193050849168,0.7751437703452098,0.7946945881102592,-0.01955081776504941
2021-03-18,20.24,20.68,20.15,20.59,473401,20.063856985741946,19.296528564044443,0.7673284216975027,0.7892213548277078,-0.021892933130205128
2021-03-19,20.59,21.12,20.24,20.42,828217,20.118648218704724,19.379748670411523,0.738899548293201,0.7791569935208065,-0.04025744522760544
2021-03-22,20.68,20.68,20.06,20.15,549622,20.123471569673228,19.436804324455114,0.6866672452181142,0.7606590438602681,-0.07399179864215388
2021-03-23,20.15,20.15,19.45,19.62,1120745,20.046014405108117,19.450374374495475,0.5956400306126426,0.727655241210743,-0.1320152105981004
2021-03-24,19.54,19.54,18.3,18.92,1225024,19.872781419706868,19.411087383792108,0.46169403591476055,0.6744630001515465,-0.21276896423678593
2021-03-25,19.01,19.36,18.57,18.83,748866,19.712353508982734,19.368043873881582,0.3443096351011512,0.6084323271414674,-0.26412269204031624
2021-03-26,18.83,19.36,17.42,19.36,989501,19.658145276831544,19.367448031371836,0.29069724545970743,0.5448853108051155,-0.25418806534540805
2021-03-29,19.45,19.62,19.27,19.54,354970,19.63996908039592,19.380229658677624,0.25973942171829734,0.4878561329877519,-0.22811671126945454
2021-03-30,19.8,19.98,19.45,19.71,531737,19.650743068027317,19.404657091368172,0.24608597665914544,0.4395021017220306,-0.19341612506288514
2021-03-31,19.71,20.06,19.62,19.71,596584,19.65985951910004,19.427275084600158,0.23258443449988064,0.3981185682776006,-0.16553413377771997
2021-04-01,19.71,21.38,19.71,21.38,2163178,19.92449651616157,19.571921374629774,0.3525751415317977,0.38900988292844,-0.03643474139664232
2021-04-02,21.56,22.35,21.3,21.47,1212961,20.162266282905946,19.712519791323864,0.4497464915820828,0.4011572046591686,0.0485892869229142
2021-04-05,21.47,22.44,21.38,21.74,962464,20.404994547074264,19.86270351048506,0.5422910365892051,0.4293839710451759,0.11290706554402918
2021-04-06,21.74,21.82,21.21,21.38,957748,20.554995385985915,19.97509584304172,0.5798995429441938,0.45948708542497946,0.12041245751921431
2021-04-07,21.3,22.18,21.03,22.0,1311104,20.77730378814193,20.12508874355715,0.6522150445847785,0.4980326772569393,0.15418236732783924
2021-04-08,22.0,22.44,21.47,22.26,1049419,21.005410897658557,20.283230318108473,0.7221805795500842,0.5428622577155683,0.1793183218345159
2021-04-09,22.26,22.53,22.0,22.35,700234,21.212270759557242,20.436324368618955,0.7759463909382873,0.5894790843601121,0.18646730657817523
2021-04-12,22.35,22.79,21.82,22.44,1680631,21.40115218116382,20.584744785758293,0.8164073954055269,0.634864746569195,0.18154264883633187
2021-04-13,22.44,22.88,21.3,21.38,1680631,21.397897999446307,20.643652579405828,0.7542454200404798,0.658740881263452,0.0955045387770278
2021-04-14,21.38,21.65,20.86,21.38,1004339,21.395144461069954,20.698196832783175,0.6969476282867788,0.6663822306681173,0.030565397618661505
2021-04-15,21.38,21.56,19.89,20.59,1740990,21.27127608244381,20.690182252577014,0.5810938298667949,0.6493245505078529,-0.06823072064105795
2021-04-16,20.06,20.59,18.92,19.98,1803679,21.072618223606298,20.637576159793532,0.4350420638127659,0.6064680531688355,-0.17142598935606956
2021-04-19,19.98,20.5,19.54,20.42,586109,20.97221541997456,20.621459407216232,0.35075601275832824,0.555325645086734,-0.20456963232840575
2021-04-20,20.68,20.77,19.8,19.8,725006,20.79187458613232,20.56061056223725,0.2312640238950685,0.4905133208484009,-0.2592492969533324
2021-04-22,19.8,19.98,18.48,18.48,1112201,20.436201572881192,20.40649126133079,0.029710311550402935,0.3983527189888013,-0.3686424074383984
2021-04-23,18.48,19.01,18.04,18.83,741546,20.18909363859178,20.289714130861842,-0.10062049227006398,0.2985580767370283,-0.39917856900709225
2021-04-26,19.01,19.1,17.86,17.86,781612,19.830771540346888,20.109735306353556,-0.27896376600666883,0.18305370818828887,-0.4620174741949577
2021-04-27,17.78,17.86,17.42,17.6,628118,19.48757591875506,19.923828987364406,-0.43625306860934643,0.05919235282876181,-0.4954454214381082
2021-04-28,17.6,18.74,17.6,18.22,487518,19.29256423894659,19.79761943274482,-0.5050551937982313,-0.0536571564966368,-0.45139803730159445
2021-04-29,18.39,18.48,18.13,18.3,417274,19.13986204833942,19.68668465994891,-0.546822611609489,-0.15229024751920722,-0.39453236409028175
2021-05-04,18.22,18.3,17.42,17.95,524860,18.956806348594895,19.558041351804544,-0.6012350032096485,-0.2420791986572955,-0.359155804552353
2021-05-05,18.04,18.83,18.04,18.66,733150,18.91114383342645,19.49151977018939,-0.5803759367629411,-0.3097385462784246,-0.27063739048451646
2021-05-06,18.66,18.92,18.48,18.57,659160,18.85866016674546,19.42325904647166,-0.5645988797262014,-0.36071061296797996,-0.20388826675822141
2021-05-07,18.57,18.66,17.69,18.13,656758,18.746558602630774,19.32746208006635,-0.5809034774355766,-0.40474918586149927,-0.1761542915740773
2021-05-10,18.22,19.27,17.69,19.01,772091,18.787088048379886,19.303946370431806,-0.5168583220519203,-0.4271710130995835,-0.08968730895233679
2021-05-11,19.18,20.06,19.1,19.1,657684,18.835228348629133,19.2888392318813,-0.4536108832521677,-0.43245898713010034,-0.02115189612206736
2021-05-12,18.83,19.45,18.66,19.45,472389,18.92980860268619,19.300777066556762,-0.3709684638705717,-0.4201608824781946,0.04919241860762291
2021-05-13,19.45,20.15,17.6,19.18,738745,18.968299586888314,19.291830617182185,-0.3235310302938714,-0.40083491204133,0.07730388174745856
2021-05-14,19.01,19.62,18.74,19.01,662490,18.974715035059344,19.27095427516869,-0.29623924010934743,-0.37991577765493345,0.08367653754558602
2021-05-17,19.01,19.54,18.74,18.83,551037,18.95245118351175,19.238290995526565,-0.2858398120148138,-0.3611005845269095,0.07526077251209573
2021-05-18,18.74,18.83,18.39,18.39,614476,18.865920232202253,19.17545462548756,-0.30953439328530763,-0.35078734627858915,0.04125295299328152
2021-05-19,18.3,18.92,18.13,18.83,815267,18.860394042632674,19.149865393969964,-0.2894713513372906,-0.3385241472903294,0.0490527959530388
2021-05-20,18.83,20.33,18.48,19.98,1307137,19.032641112996878,19.211356846268487,-0.17871573327160917,-0.30656246448658536,0.1278467312149762
2021-05-21,19.98,20.59,19.71,19.89,1186194,19.16454248022813,19.26162670950786,-0.09708422927973004,-0.2646668174452143,0.16758258816548427
2021-05-24,19.54,20.15,19.54,20.06,590008,19.302305175577647,19.320765471766535,-0.01846029618888778,-0.215425513193949,0.19696521700506123
2021-05-25,20.06,21.65,20.06,21.3,1851203,19.609642840873395,19.467375436820866,0.1422674040525287,-0.14388692974465347,0.28615433379718214
2021-05-26,22.0,22.0,21.12,21.47,1253029,19.89585163458518,19.615717997056358,0.2801336375288237,-0.05908281628995804,0.33921645381878174
2021-05-27,21.47,21.56,20.5,20.86,1131116,20.044182152341307,19.707887034311444,0.336295118029863,0.01999277057400617,0.31630234745585684
2021-05-28,20.77,22.88,20.77,22.88,2070395,20.480461821211875,19.942858365103188,0.5376034561086875,0.12351490768094245,0.4140885484277451
2021-05-31,22.88,25.17,22.88,25.17,1673085,21.201929233333125,20.33005404176221,0.8718751915709149,0.273186964458937,0.5986882271119779
2021-06-01,25.52,27.19,24.82,26.05,2206397,21.947786274358798,20.753753742372417,1.1940325319863803,0.4573560779644257,0.7366764540219546
2021-06-02,25.96,27.19,24.99,27.02,1756088,22.728126847534366,21.21792013182631,1.5102067157080548,0.6679262055131515,0.8422805101949032
2021-06-03,27.02,29.22,27.02,28.07,1501063,23.549953486375234,21.72548160354288,1.824471882832352,0.8992353409769916,0.9252365418553604
2021-06-04,28.07,28.07,26.05,27.19,1601225,24.109960642317507,22.130260744021186,1.979699898296321,1.1153282524408574,0.8643716458554636
2021-06-07,27.19,29.04,24.55,24.55,2752184,24.177659005037892,22.309500688908507,1.868158316129385,1.265894265178563,0.6022640509508221
2021-06-08,24.64,25.17,22.26,22.26,1557509,23.88263454272437,22.30583397121158,1.5768005715127913,1.3280755264454087,0.24872504506738258
2021-06-09,22.18,24.46,22.0,24.38,1219526,23.959152305382162,22.459475899269982,1.4996764061121794,1.362395702378763,0.1372807037334165
2021-06-10,24.64,24.73,22.97,24.02,708265,23.96851348916952,22.575070277101837,1.3934432120676838,1.368605204316547,0.02483800775113676
2021-06-11,23.85,25.43,23.41,24.82,1125776,24.099511413912673,22.741361367686885,1.3581500462257878,1.3665141726983951,-0.008364126472607314
2021-06-14,24.64,26.66,24.2,25.78,1803853,24.35804811946457,22.96644571082119,1.3916024086433794,1.371531819887392,0.02007058875598733
2021-06-15,25.87,26.4,25.34,25.34,1403376,24.509117639546943,23.14226454705666,1.3668530924902846,1.3705960744079706,-0.0037429819176859613
2021-06-16,25.34,25.78,24.82,24.82,931044,24.55694569500126,23.266541247274684,1.2904044477265764,1.3545577490716918,-0.06415330134511543
2021-06-17,24.64,24.99,23.41,24.73,1037650,24.583569434231837,23.374945599328413,1.208623834903424,1.3253709662380382,-0.11674713133461423
2021-06-18,25.34,25.52,24.64,24.9,673394,24.63225105973463,23.48791259197075,1.1443384677638804,1.2891644665432067,-0.14482599877932634
2021-06-21,24.55,25.52,24.55,25.08,759645,24.701135512083148,23.605844992565512,1.0952905195176363,1.2503896771380927,-0.15509915762045634
2021-06-22,25.26,25.7,24.99,25.08,854743,24.75942235637805,23.71504165978288,1.0443806965951694,1.209187881029508,-0.16480718443433862
2021-06-23,25.26,26.05,25.17,25.43,1073486,24.862588147704503,23.842075610910076,1.0205125367944277,1.1714528121824919,-0.1509402753880642
2021-06-24,25.43,25.78,24.82,25.17,678737,24.90988227882689,23.940440380472293,0.9694418983545958,1.1310506294169127,-0.16160873106231688
2021-06-25,25.34,26.84,24.99,26.84,2126815,25.206823466699674,24.15522257451138,1.0516008921882936,1.1151606819711888,-0.06355978978289523
2021-06-28,26.84,28.07,26.84,27.37,1142877,25.539619856438186,24.393354235658688,1.1462656207794986,1.1213816697328507,0.024883951046647867
2021-06-29,27.37,28.07,26.49,27.02,1119843,25.76737064775539,24.58792058857286,1.1794500591825283,1.1329953476227863,0.04645471155974201
2021-06-30,27.02,27.02,26.4,26.49,988041,25.878544394254558,24.728815359789685,1.1497290344648725,1.1363420849912036,0.013386949473668919
2021-07-01,26.49,29.13,26.4,29.13,2676065,26.37876833360001,25.0548290368423,1.323939296757711,1.173861527344505,0.15007776941320605
2021-07-02,29.13,30.8,29.13,29.92,1361570,26.923573205353854,25.41521207115028,1.5083611342035752,1.240761448716319,0.2675996854872562
2021-07-05,29.92,30.01,27.81,28.86,1467158,27.221485019914798,25.67038154736137,1.5511034725534287,1.302829853483741,0.2482736190696877
2021-07-06,28.86,29.66,26.05,26.05,1935204,27.041256555312522,25.69850143274201,1.3427551225705123,1.3108149073010953,0.03194021526941704
2021-07-07,25.52,27.02,23.76,26.84,1711303,27.010294008341365,25.783056882168527,1.227237126172838,1.294099351075444,-0.06686222490260585
2021-07-08,26.84,27.28,25.52,26.75,758670,26.970248776288848,25.85468229830419,1.1155664779846575,1.2583927764572866,-0.14282629847262918
2021-07-09,26.75,26.75,24.11,24.2,1836445,26.544056656859794,25.73211323917055,0.8119434176892462,1.1691029047036785,-0.35715948701443234
2021-07-12,24.11,24.11,21.82,21.91,2289639,25.83112486349675,25.448993739972728,0.38213112352402234,1.0117085484677473,-0.6295774249437249
2021-07-13,22.0,24.02,21.91,24.02,1015651,25.552490269112635,25.3431423518266,0.20934791728603486,0.8512364222314048,-0.64188850494537
2021-07-14,24.2,24.29,22.44,23.32,925669,25.20903022771069,25.193279955395,0.01575027231569237,0.6841391922482624,-0.66838891993257
2021-07-15,22.88,24.55,22.79,24.46,790993,25.093794808062892,25.138962921662035,-0.045168113599142856,0.5382777310787813,-0.5834458446779242
2021-07-16,24.55,24.55,23.85,23.85,535740,24.9024417606686,25.043484186724108,-0.1410424260555061,0.4024136996519238,-0.54345612570743
2021-07-19,23.32,23.32,21.91,22.0,988683,24.45591225902728,24.818040913633432,-0.3621286546061526,0.2495052288003085,-0.6116338834064612
2021-07-20,22.0,23.67,21.91,23.67,861144,24.33500268071539,24.73300084595688,-0.39799816524148923,0.12000454999194896,-0.5180027152334382
2021-07-21,23.76,24.02,23.06,23.32,540844,24.178848422143794,24.628334116626743,-0.4494856944829486,0.006106501096969433,-0.45559219557991804
2021-07-22,23.23,23.94,22.97,23.94,669823,24.142102511044747,24.57734640428402,-0.43524389323927437,-0.08216357777027933,-0.35308031546899504
2021-07-23,23.94,23.94,23.32,23.32,800211,24.015625201653247,24.484209633596315,-0.46858443194306787,-0.15944774860483704,-0.30913668333823086
2021-07-26,22.88,23.76,22.79,23.76,420504,23.976298247552748,24.430564475552142,-0.4542662279993941,-0.21841144448374847,-0.23585478351564562
2021-07-27,23.76,24.64,23.67,24.2,893276,24.010713901775404,24.413485625511242,-0.4027717237358388,-0.2552835003341665,-0.14748822340167228
2021-07-28,23.85,24.2,23.76,23.85,276259,23.98598868611765,24.371745949547446,-0.3857572634297952,-0.2813782529532923,-0.10437901047650294
2021-07-29,24.11,24.64,23.94,24.64,509654,24.08660581133032,24.39161661995134,-0.30501080862102015,-0.2861047640868378,-0.01890604453418232
2021-07-30,24.73,25.34,24.64,24.99,843007,24.225589532664117,24.435941314769757,-0.21035178210563998,-0.27095416769059827,0.060602385584958285
2021-08-02,24.99,25.26,24.64,24.73,715719,24.303191143023483,24.457723439601626,-0.15453229657814305,-0.24766979346810722,0.09313749688996417
2021-08-03,24.73,25.34,24.38,25.17,878703,24.4365463517891,24.510484666297803,-0.07393831450870181,-0.21292349767622615,0.13898518316752434
2021-08-04,25.34,25.96,25.17,25.34,963474,24.575539220744623,24.57193024657204,0.0036089741725824354,-0.16961700330646443,0.17322597747904686
2021-08-05,25.34,26.49,24.64,26.05,1050446,24.802379340630065,24.681416894974113,0.12096244565595171,-0.11150111351398119,0.2324635591699329
2021-08-06,26.05,26.05,25.43,25.43,670789,24.898936365148515,24.736867495346402,0.16206886980211266,-0.05678711685076242,0.2188559866528751
2021-08-09,25.43,26.84,25.17,26.4,1083904,25.129869232048744,24.860062495691114,0.26980673635763,0.008531653790916069,0.2612750825667139
2021-08-10,26.49,26.84,26.05,26.31,714261,25.31142781173355,24.96746527378807,0.34396253794548315,0.07561783062182949,0.2683447073236537
2021-08-11,26.31,26.84,25.96,26.14,845554,25.438900456082237,25.054319697951914,0.38458075813032266,0.1374104161235281,0.24717034200679455
2021-08-12,25.61,26.58,25.52,26.05,669569,25.532915770531122,25.12807379439992,0.4048419761312019,0.19089672812506286,0.213945248006139
2021-08-13,26.05,26.66,25.87,26.66,995258,25.706313344295566,25.241549809629557,0.46476353466600884,0.24567008943325205,0.21909344523275678
2021-08-16,26.84,29.04,26.84,28.6,1952008,26.151495906711634,25.490323897805144,0.6611720089064903,0.3287704733278997,0.3324015355785906
2021-08-17,28.86,29.22,27.81,28.16,907352,26.460496536448307,25.688077683152912,0.7724188532953953,0.41750014932139884,0.35491870397399644
2021-08-18,28.16,29.39,27.72,28.51,1201310,26.775804761610107,25.897108965882325,0.8786957957277828,0.5097392786026756,0.36895651712510713
2021-08-19,27.81,29.39,27.72,29.04,1223629,27.12414249059317,26.1299157091503,0.9942267814428689,0.6066367791707143,0.38759000227215457
2021-08-20,29.04,30.62,27.81,29.3,2380887,27.45888979973268,26.36473676773176,1.0941530320009214,0.7041400297367557,0.3900130022641657
2021-08-23,29.39,32.21,29.04,31.94,2225419,28.148291369004575,26.77771922938126,1.3705721396233166,0.8374264517140679,0.5331456879092487
2021-08-24,31.86,32.47,28.78,29.13,1843221,28.299323466080793,26.95196224942709,1.3473612166537023,0.9394134047019949,0.4079478119517075
2021-08-25,28.95,29.48,27.81,29.48,1145271,28.48096600976067,27.139224305025085,1.3417417047355862,1.019879064708713,0.32186264002687315
2021-08-26,29.57,29.57,28.6,28.6,1134432,28.49927893133595,27.247429912060262,1.2518490192756886,1.066273055622108,0.18557596365358053
2021-08-27,28.6,29.57,27.72,29.39,915613,28.63631294189965,27.406138807463204,1.2301741344364459,1.0990532713849757,0.1311208630514702
2021-08-30,29.3,30.27,29.04,30.27,954828,28.88764941237663,27.61827667357704,1.2693727387995892,1.1331171648678984,0.13625557393169085
2021-08-31,30.27,30.62,29.48,29.57,788363,28.992626425857146,27.76284877183059,1.229777654026556,1.1524492626996299,0.07732839132692604
2021-09-01,29.57,30.36,29.04,30.1,1089464,29.162991591109893,27.935971085028324,1.227020506081569,1.1673635113760177,0.059656994705551414
2021-09-06,30.1,31.5,30.1,30.98,1189632,29.442531346323754,28.16145470835956,1.281076637964194,1.190106136693653,0.09097050127054107
2021-09-07,31.24,31.68,30.27,30.98,874050,29.67906498535087,28.37023584107367,1.308829144277201,1.2138507382103625,0.0949784060668386
2021-09-08,30.98,31.24,29.74,30.01,726674,29.72997806452766,28.49169985284599,1.2382782116816706,1.218736232904624,0.019541978777046554
2021-09-09,29.92,30.45,29.92,30.45,507516,29.840750669984942,28.636759123005547,1.2039915469793954,1.2157872957195783,-0.011795748740182965
2021-09-10,30.45,30.8,30.1,30.1,505437,29.880635182294952,28.745147336116247,1.1354878461787052,1.1997274058114038,-0.06423955963269856
2021-09-13,30.36,30.36,29.04,29.57,1212668,29.832845154249576,28.80624753344097,1.0265976208086052,1.165101448810844,-0.13850382800223882
2021-09-14,29.57,29.57,28.78,28.78,818068,29.67086897667272,28.8043032717046,0.8665657049681172,1.1053943000422985,-0.2388285950741813
2021-09-15,28.6,29.48,28.25,29.13,466816,29.587658364876916,28.82842895528204,0.7592294095948766,1.036161321952814,-0.27693191235793746
2021-09-16,29.39,29.57,29.13,29.3,339592,29.543403231818928,28.863360143779666,0.6800430880392625,0.9649376751701038,-0.28489458713084126
2021-09-17,29.3,30.18,29.04,29.74,467691,29.57364888846217,28.928296429425615,0.6453524590365554,0.9010206319433941,-0.25566817290683874
2021-09-20,29.83,30.27,29.04,29.22,564711,29.519241367160298,28.949904101320012,0.5693372658402858,0.8346839587227725,-0.2653466928824867
2021-09-21,28.69,29.04,28.07,28.78,786361,29.405511926058715,28.937318612333346,0.46819331372536865,0.7613858297232917,-0.29319251599792306
2021-09-22,28.78,29.13,28.34,28.95,349637,29.33543316820353,28.93825797438273,0.39717519382080013,0.6885437025427934,-0.29136850872199327
2021-09-23,28.95,29.39,28.69,28.86,444843,29.262289603864524,28.932461087391417,0.32982851647310696,0.6168006653288561,-0.2869721488557492
2021-09-24,28.86,29.13,28.69,28.86,253200,29.200398895577674,28.927093599436496,0.27330529614117793,0.5481015914913205,-0.2747962953501426
2021-09-27,28.86,29.3,28.16,28.25,556714,29.054183680873418,28.876938517996756,0.17724516287666248,0.4739303057683889,-0.2966851428917264
2021-09-28,28.25,28.95,27.46,28.95,367883,29.03815542227751,28.882350479626627,0.15580494265088163,0.4103052331448874,-0.2545002904940058
2021-09-29,28.86,28.86,28.16,28.34,154233,28.930746895773275,28.842176370024653,0.08857052574862223,0.3459582916656344,-0.2573877659170122
2021-09-30,28.42,28.95,28.34,28.34,210133,28.839862757962003,28.804978120393198,0.03488463756880478,0.2837435608462685,-0.24885892327746373
2021-10-01,28.34,28.69,28.16,28.25,216996,28.749114641352463,28.763868629993702,-0.014753988641238891,0.22404405094876703,-0.23879803959000592
2021-10-04,28.25,28.6,27.72,27.81,256481,28.604635465759777,28.693211694438613,-0.08857622867883563,0.1615199950232465,-0.2500962237020821
2021-10-05,28.07,29.92,28.07,29.3,538832,28.711614624873658,28.73815897633205,-0.026544351458390736,0.12390712572691903,-0.15045147718530977
2021-10-06,29.3,29.66,28.78,29.04,279430,28.76213545181617,28.760517570677823,0.0016178811383475988,0.09944927680920475,-0.09783139567085715
2021-10-07,29.48,29.83,29.04,29.22,359947,28.83257615153676,28.794553306183168,0.03802284535359135,0.08716399051808207,-0.049141145164490724
2021-10-08,29.22,29.57,29.04,29.22,427235,28.892179820531105,28.826067876095525,0.06611194443557977,0.08295358130158162,-0.016841636866001847
2021-10-11,29.76,30.21,28.95,29.76,376273,29.025690617372472,28.895248033421783,0.13044258395068908,0.09245138183140311,0.03799120211928597
2021-10-12,29.85,29.85,29.4,29.58,252977,29.110968983930555,28.945970401316465,0.16499858261408917,0.10696082198794032,0.05803776062614885
2021-10-13,29.49,29.67,29.31,29.4,200970,29.155435294095085,28.979602223441173,0.17583307065391196,0.12073527172113466,0.0550977989327773
2021-10-14,29.49,30.12,29.22,29.76,543901,29.248445248849688,29.037409466149235,0.21103578270045276,0.13879537391699828,0.07224040878345447
2021-10-15,29.94,31.29,29.94,30.66,944664,29.46560751825743,29.157601357545587,0.30800616071184095,0.17263753127596682,0.13536862943587413
2021-10-18,30.84,31.56,30.66,31.29,705754,29.74628328467936,29.315556812542212,0.4307264721371489,0.22425531944820323,0.20647115268894564
2021-10-19,31.38,31.74,30.48,30.48,619389,29.859162779344075,29.40181186346501,0.45735091587906496,0.27087443873437556,0.1864764771446894
2021-10-20,30.21,30.21,29.22,29.76,877540,29.843906967137293,29.428344318023157,0.4155626491141362,0.2998120808103277,0.11575056830380853
2021-10-21,29.76,29.94,29.04,29.22,623802,29.747921279885404,29.412911405577,0.3350098743084047,0.3068516395099431,0.02815823479846158
2021-10-22,29.22,29.22,28.4,28.58,750753,29.568241082979956,29.351214264423145,0.2170268185568105,0.28888667531931655,-0.07185985676250606
2021-10-25,28.58,29.58,27.77,29.22,433455,29.51466553175227,29.34149468928069,0.1731708424715812,0.2657435087497695,-0.09257266627818828
2021-10-26,29.22,29.22,28.49,28.95,129182,29.42779391148269,29.312495082667304,0.11529882881538711,0.235654572762893,-0.1203557439475059
2021-10-27,28.95,29.67,28.67,29.58,482611,29.451210232793045,29.332310261728985,0.11889997106406014,0.21230365242312643,-0.09340368135906629
2021-10-28,29.58,30.66,29.58,30.03,693793,29.540254812363347,29.383990983082395,0.1562638292809524,0.2010956877946916,-0.04483185851373922
2021-10-29,30.48,30.48,29.49,29.85,376596,29.5879079181536,29.418510169520736,0.16939774863286416,0.19475609996232612,-0.02535835132946196
2021-11-01,29.85,31.38,29.85,31.02,1384570,29.8082297768992,29.537139045852534,0.2710907310466659,0.21002302617919408,0.061067704867471845
2021-11-02,31.02,33.99,31.02,33.9,2004194,30.437732888145476,29.86031393134494,0.5774189568005355,0.28350221230346234,0.2939167444970731
2021-11-03,35.53,35.53,32.55,33.36,1043919,30.887312443815404,30.1195499364305,0.767762507384905,0.38035427131975086,0.3874082360651542
2021-11-04,33.36,36.16,33.0,34.36,1517190,31.421572067843805,30.43365734854676,0.987914719297045,0.5018663609152096,0.48604835838183535
2021-11-05,34.36,35.17,33.9,34.72,883804,31.92902251894476,30.75116421161737,1.1778583073273907,0.6370647501976459,0.5407935571297449
2021-11-08,34.27,35.53,34.27,35.17,719785,32.4276344391071,31.078485381127194,1.3491490579799077,0.7794816117540982,0.5696674462258094
2021-11-09,35.17,35.17,34.27,35.17,716336,32.849536833090625,31.381560538080734,1.4679762950098905,0.9171805484052566,0.5507957466046338
2021-11-10,35.17,35.98,34.63,35.26,802505,33.22037732030745,31.668852350074754,1.5515249702326948,1.0440494327707444,0.5074755374619504
2021-11-11,35.26,35.8,33.54,34.63,1042641,33.437242347952456,31.888196620439587,1.549045727512869,1.1450486917191693,0.4039970357936997
2021-11-12,34.54,36.07,34.36,36.07,854472,33.842281986729,32.197959833740356,1.644322152988643,1.244903383973064,0.3994187690155788
2021-11-15,36.25,38.77,35.62,37.42,610641,34.392700142616846,32.584777623833666,1.8079225187831796,1.3575072109350872,0.45041530784809236
2021-11-16,37.42,37.78,36.07,36.79,669717,34.76151550529118,32.89627557762377,1.8652399276674103,1.4590537542815518,0.4061861733858585
2021-11-17,36.07,37.96,36.07,37.15,807175,35.12897465832331,33.21136627557756,1.9176083827457475,1.550764679974391,0.3668437027713565
2021-11-18,37.15,40.49,37.15,40.22,1379268,35.91220932627357,33.730524329238484,2.1816849970350845,1.6769487433865298,0.5047362536485547
2021-11-19,40.22,41.39,36.25,37.96,1217657,36.227254045308406,34.043818823368966,2.1834352219394404,1.778246039097112,0.4051891828423284
2021-11-22,38.95,38.95,36.16,36.97,712267,36.3415226537225,34.26057298460089,2.0809496691216083,1.8387867651020113,0.24216290401959695
2021-11-23,36.07,39.04,35.62,39.04,569169,36.75667301468827,34.61460461537119,2.1420683993170755,1.8994430919450243,0.24262530737205124
2021-11-24,39.04,40.4,38.59,39.59,770367,37.192569473967,34.98315242163999,2.209417052327005,1.9614378840214204,0.24797916830558475
2021-11-25,39.41,40.85,38.86,40.31,613837,37.67217417027977,35.37773372374073,2.294440446539035,2.028038396524943,0.2664020500140918
2021-11-26,40.04,41.12,38.59,39.41,769901,37.93953199023672,35.67642011457475,2.26311187566197,2.0750530923523485,0.18805878330962145
2021-11-29,36.97,39.32,36.97,38.77,477717,38.06729629943107,35.90557418016181,2.161722119269264,2.0923868977357314,0.06933522153353255
2021-11-30,38.77,39.5,37.96,37.96,982429,38.050789176441675,36.057753870520195,1.993035305921481,2.0725165793728815,-0.07948127345140055
2021-12-01,37.87,38.32,37.15,37.6,623149,37.98143699545065,36.17199432455573,1.8094426708949172,2.0199017976772886,-0.21045912678237144
2021-12-02,37.6,38.32,37.42,37.42,383149,37.895062073073625,36.264439189403454,1.6306228836701706,1.942046014875865,-0.3114231312056943
2021-12-03,37.42,37.69,34.27,34.27,1085923,37.337360215677684,36.116702953151346,1.2206572625263377,1.7977682644059594,-0.5771110018796217
2021-12-06,34.27,35.08,31.56,32.46,724025,36.586997105573424,35.845836067732726,0.7411610378406976,1.586446819092907,-0.8452857812522094
2021-12-07,32.46,33.45,32.28,33.27,554737,36.076689858562126,35.65503339604882,0.4216564625133046,1.3534887477769866,-0.931832285263682
